Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Question Key;Response
7;1591180788884;03/06/2020 10:39:48;1591180788968;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591180788884;03/06/2020 10:39:48;1591180788968;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;response-3;Polish
9;1591180788884;03/06/2020 10:39:48;1591180788968;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;country;Poland
10;1591180788884;03/06/2020 10:39:48;1591180788968;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591180788884;03/06/2020 10:39:48;1591180788969;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;education-quantised;4
12;1591180788884;03/06/2020 10:39:48;1591180788969;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;psyKnowledge;Some knowledge as amateur
13;1591180788884;03/06/2020 10:39:48;1591180788969;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;2
14;1591180788884;03/06/2020 10:39:48;1591180788969;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;comment;
15;1591180788884;03/06/2020 10:39:48;1591180788969;2;03/06/2020 12:39:48;18619;2;questionnaire-b579;;5287239;5e91e5ba42eb130009d29588;1489056;;complete;;5ed77857988386204167ec03;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_horiAL_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;90252
1;1591180787936;03/06/2020 10:39:47;1591180786506;1;03/06/2020 11:39:46;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1920x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591180818052;03/06/2020 10:40:18;1591180816656;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;sex;female
3;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;sex-quantised;2
4;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;age;29
5;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-2;right-handed
6;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-2-quantised;1
7;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-3;English
9;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;country;England
10;1591180818177;03/06/2020 10:40:18;1591180816659;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;education;High school diploma
11;1591180818177;03/06/2020 10:40:18;1591180816659;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;education-quantised;3
12;1591180818177;03/06/2020 10:40:18;1591180816659;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591180818177;03/06/2020 10:40:18;1591180816659;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591180818177;03/06/2020 10:40:18;1591180816659;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;comment;
15;1591180818177;03/06/2020 10:40:18;1591180816659;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;30153
1;1591180855547;03/06/2020 10:40:55;1591180855288;2;03/06/2020 12:40:55;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591180939799;03/06/2020 10:42:19;1591180939601;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex;male
3;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;age;
5;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-3;Spanish
9;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;country;España
10;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education-quantised;4
12;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;comment;
15;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;84315
1;1591181210480;03/06/2020 10:46:50;1591181209833;2;03/06/2020 12:46:49;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591181247949;03/06/2020 10:47:27;1591181247345;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;sex;male
3;1591181248058;03/06/2020 10:47:28;1591181247346;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591181248058;03/06/2020 10:47:28;1591181247346;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;age;19
5;1591181248058;03/06/2020 10:47:28;1591181247346;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;37514
9;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;country;Italy
10;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;education;High school diploma
11;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;education-quantised;3
12;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;comment;
15;1591181248058;03/06/2020 10:47:28;1591181247347;2;03/06/2020 12:47:27;18619;2;questionnaire-b579;;5287351;5e6d5d899dae0e328cc4a169;1489074;;complete;;5ed77853c5fc2f03621f1758;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;response-3;Italian
END OF FI